Approved symbol	Chromosome	NCBI Gene ID	Ensembl gene ID
RNU6-958P	2p21	106481482	ENSG00000252804
RNU6-959P	2q32.3	106479990	ENSG00000207402
RNU6-960P	6q21	106479991	ENSG00000200926
RNU6-961P	2p24.1	106481483	ENSG00000200763
RNU6-964P	2q36.3	106479992	ENSG00000252333
RNU6-965P	1p21.2	106481484	ENSG00000252530
RNU6-966P	15q21.1	106480625	ENSG00000252288
RNU6-967P	19q12	106479993	ENSG00000201894
RNU6-968P	1q42.3	106481485	ENSG00000206803
RNU6-969P	1p32.3	106479994	ENSG00000206627
RNU6-970P	1p22.1	106481486	ENSG00000252121
RNU6-971P	17q21.31	106481926	ENSG00000252729
RNU6-972P	Xq26.3	106479995	ENSG00000212510
RNU6-973P	7q11.21	106479996	ENSG00000201560
RNU6-974P	Xq21.1	106481487	ENSG00000206826
RNU6-975P	6q13	106479997	ENSG00000207023
RNU6-976P	14q31.3	106481488	ENSG00000251895
RNU6-977P	12q21.31	106480626	ENSG00000252220
RNU6-978P	15q11.1	106479998	ENSG00000201241
RNU6-979P	7p15.1	106479999	ENSG00000206623
RNU6-980P	19q13.42	106481489	ENSG00000252734
RNU6-982P	19q13.42	106481979	ENSG00000252025
RNU6-983P	1q31.3	106481490	ENSG00000251813
RNU6-984P	9q31.3	106481927	ENSG00000200106
RNU6-985P	Xq26.3	106480001	ENSG00000222114
RNU6-986P	2p23.3	106481491	ENSG00000200003
RNU6-987P	6p22.2	106480002	ENSG00000207490
RNU6-988P	8p11.23	106480003	ENSG00000253437
RNU6-989P	2q32.1	106481492	ENSG00000199626
RNU6-990P	17q11.2	106480627	ENSG00000201255
RNU6-991P	1p36.23	106480004	ENSG00000251977
RNU6-992P	21q22.12	106481493	ENSG00000200213
RNU6-993P	19p13.3	106480005	ENSG00000252962
RNU6-994P	20q13.33	106480006	ENSG00000222439
RNU6-995P	Xq21.1	106481494	ENSG00000212546
RNU6-996P	9q31.2	106481928	ENSG00000202308
RNU6-997P	2p16.2	106480007	ENSG00000207456
RNU6-998P	4q12	106481495	ENSG00000251703
RNU6-999P	1q44	106480008	ENSG00000251754
RNU6-1000P	4q21.1	106481496	ENSG00000212368
RNU6-1001P	2q24.1	106480628	ENSG00000223197
RNU6-1003P	5p15.1	106481778	ENSG00000252908
RNU6-1004P	12q24.31	106480009	ENSG00000252393
RNU6-1005P	16p12.2	106481497	ENSG00000207248
RNU6-1006P	2q31.1	106480010	ENSG00000252807
RNU6-1007P	2p11.2	106480629	ENSG00000252395
RNU6-1008P	1q42.11	106481498	ENSG00000206887
RNU6-1009P	12q14.2	106481499	ENSG00000212298
RNU6-1010P	7q32.3	106481929	ENSG00000199627
RNU6-1011P	8q22.3	106480011	ENSG00000207399
RNU6-1012P	12q21.1	106481500	ENSG00000252415
RNU6-1013P	9q31.3	106480012	ENSG00000206907
RNU6-1014P	15q21.1	106480013	ENSG00000238456
RNU6-1015P	Xq23	106481501	ENSG00000252930
RNU6-1016P	6q14.1	106480630	ENSG00000252498
RNU6-1017P	12q24.33	106480014	ENSG00000200483
RNU6-1018P	20q12	106481502	ENSG00000252386
RNU6-1019P	20p13	106480015	ENSG00000201294
RNU6-1020P	9q33.3	106481503	ENSG00000200554
RNU6-1021P	18p11.21	106481930	ENSG00000200132
RNU6-1022P	1p36.12	106480016	ENSG00000201919
RNU6-1023P	6p12.1	106480017	ENSG00000251946
RNU6-1024P	3p25.1	106481504	ENSG00000206926
RNU6-1025P	11p15.5	106480018	ENSG00000222561
RNU6-1026P	1p32.3	106480631	ENSG00000207194
RNU6-1027P	2q36.3	106481505	ENSG00000206725
RNU6-1028P	19p13.11	106480405	ENSG00000252973
RNU6-1029P	2q33.1	106480019	ENSG00000206836
RNU6-1031P	1p31.3	106480020	ENSG00000207504
RNU6-1032P	18q11.2	106481506	ENSG00000206827
RNU6-1034P	17q11.2	106480632	ENSG00000202205
RNU6-1035P	9q21.32	106481507	ENSG00000207206
RNU6-1036P	5q35.3	106480021	ENSG00000206686
RNU6-1037P	18q22.1	106481508	ENSG00000238680
RNU6-1038P	18q11.2	106480022	ENSG00000252325
RNU6-1039P	9q31.3	106481931	ENSG00000206658
RNU6-1040P	8q21.2	106480023	ENSG00000206701
RNU6-1041P	19q13.42	106481509	ENSG00000252063
RNU6-1042P	1q21.3	106480024	ENSG00000206931
RNU6-1043P	16p11.2	106481510	ENSG00000222287
RNU6-1044P	Xq13.2	106480633	ENSG00000207486
RNU6-1045P	2q32.3	106480025	ENSG00000252130
RNU6-1046P	14q11.2	106480026	ENSG00000252347
RNU6-1047P	3q21.3	106481511	ENSG00000201288
RNU6-1048P	2p21	106480027	ENSG00000200924
RNU6-1049P	2q21.1	106481779	ENSG00000252223
RNU6-1050P	18q12.1	106481512	ENSG00000222320
RNU6-1051P	2q37.3	106481932	ENSG00000202341
RNU6-1052P	7p11.2	106480028	ENSG00000223330
RNU6-1053P	4q35.1	106481513	ENSG00000251739
RNU6-1054P	4q26	106480029	ENSG00000223225
RNU6-1055P	4q35.2	107105256	ENSG00000212387
RNU6-1056P	Xp11.23	106481514	ENSG00000206723
RNU6-1057P	17p11.2	106480030	ENSG00000252971
RNU6-1059P	4q22.3	106480031	ENSG00000200622
RNU6-1060P	6p22.3	106480032	ENSG00000207394
RNU6-1061P	16q22.2	106480033	ENSG00000252339
RNU6-1062P	1q21.3	106480634	ENSG00000206635
RNU6-1064P	9q31.2	106481515	ENSG00000222558
RNU6-1065P	17p12	106480034	ENSG00000207242
RNU6-1066P	22q12.1	106480035	ENSG00000200443
RNU6-1067P	10p12.1	106481516	ENSG00000207483
RNU6-1068P	12q23.2	106481933	ENSG00000222890
RNU6-1069P	12p11.21	106480036	ENSG00000252421
RNU6-1071P	1q21.1	106481517	ENSG00000201789
RNU6-1072P	1p36.21	106480037	ENSG00000207434
RNU6-1073P	9p24.3	106481518	ENSG00000252991
RNU6-1074P	4q31.1	106480635	ENSG00000206722
RNU6-1075P	10p13	106480406	ENSG00000201260
RNU6-1076P	19p13.3	106480038	ENSG00000222329
RNU6-1077P	12q24.33	106480039	ENSG00000222438
RNU6-1078P	Xq13.1	106481519	ENSG00000201392
RNU6-1079P	5p13.3	106480040	ENSG00000199731
RNU6-1080P	7q11.23	106481520	ENSG00000206709
RNU6-1081P	2p25.1	106480636	ENSG00000207267
RNU6-1082P	9q33.1	106480041	ENSG00000201444
RNU6-1083P	12q14.1	106481521	ENSG00000206749
RNU6-1084P	8p23.1	106480042	ENSG00000199368
RNU6-1085P	7p14.2	106480043	ENSG00000200446
RNU6-1086P	8p21.1	106481934	ENSG00000222862
RNU6-1087P	Xp21.1	106481522	ENSG00000252411
RNU6-1088P	12q24.31	106480044	ENSG00000252659
RNU6-1089P	1q44	106481523	ENSG00000252282
RNU6-1090P	10q25.3	106480045	ENSG00000200935
RNU6-1091P	7p12.1	106480637	ENSG00000200815
RNU6-1092P	8q22.3	106480046	ENSG00000252764
RNU6-1093P	12q13.12	106481524	ENSG00000212496
RNU6-1094P	3q11.2	106480047	ENSG00000199286
RNU6-1095P	10p14	106481525	ENSG00000251957
RNU6-1096P	4q34.1	106480700	ENSG00000252898
RNU6-1097P	7p13	106480048	ENSG00000200456
RNU6-1098P	3q25.1	106481935	ENSG00000252581
RNU6-1099P	1p36.13	106481526	ENSG00000200403
RNU6-1100P	1p36.33	106480049	ENSG00000222623
RNU6-1101P	3q29	106480050	ENSG00000252053
RNU6-1102P	1p31.1	106481527	ENSG00000251958
RNU6-1103P	7p15.3	106480051	ENSG00000206877
RNU6-1104P	7q22.1	106481528	ENSG00000207454
RNU6-1105P	3q27.3	106480052	ENSG00000207505
RNU6-1106P	6q16.3	106480053	ENSG00000212147
RNU6-1107P	11q23.2	106481529	ENSG00000201687
RNU6-1108P	15q21.1	107105259	ENSG00000252117
RNU6-1109P	3q28	106480054	ENSG00000212489
RNU6-1110P	16q21	106480638	ENSG00000252271
RNU6-1111P	15q26.1	106481530	ENSG00000212420
RNU6-1112P	4p14	106480055	ENSG00000200455
RNU6-1113P	6p21.1	106480056	ENSG00000207076
RNU6-1114P	6p22.3	106481531	ENSG00000251831
RNU6-1115P	6q21	106480639	ENSG00000199360
RNU6-1116P	2p22.2	106480057	ENSG00000253078
RNU6-1117P	2p22.3	106481532	ENSG00000207255
RNU6-1118P	10p11.1	106480058	ENSG00000222314
RNU6-1119P	5q21.1	106481533	ENSG00000207077
RNU6-1120P	3q26.32	106480059	ENSG00000199858
RNU6-1121P	10q25.3	106481780	ENSG00000252611
RNU6-1122P	2q32.1	106481936	ENSG00000207178
RNU6-1123P	11q23.3	106480060	ENSG00000199217
RNU6-1124P	Xp11.4	106481534	ENSG00000206896
RNU6-1125P	7p11.2	106480061	ENSG00000200471
RNU6-1126P	7p11.2	106481535	ENSG00000206729
RNU6-1127P	3q13.33	106480640	ENSG00000207310
RNU6-1128P	22q12.2	106480062	ENSG00000199695
RNU6-1129P	3p12.1	106481536	ENSG00000251773
RNU6-1130P	Xq26.1	106480063	ENSG00000202304
RNU6-1131P	18q21.1	106480064	ENSG00000201825
RNU6-1132P	2q21.2	106481937	ENSG00000239108
RNU6-1133P	6p21.33	106481537	ENSG00000222895
RNU6-1134P	17q11.2	106480065	ENSG00000202026
RNU6-1135P	11q14.2	106481538	ENSG00000223015
RNU6-1136P	7q22.1	106480066	ENSG00000252643
RNU6-1137P	17q21.31	106480067	ENSG00000252882
RNU6-1138P	14q11.2	106480641	ENSG00000202229
RNU6-1139P	1q43	106481539	ENSG00000223119
RNU6-1140P	2q37.3	106480068	ENSG00000222449
RNU6-1141P	10p12.31	106481540	ENSG00000201390
RNU6-1143P	11p15.4	106480069	ENSG00000251934
RNU6-1144P	6q21	106481938	ENSG00000206974
RNU6-1145P	2p15	106481541	ENSG00000206973
RNU6-1146P	20q13.31	106480070	ENSG00000252091
RNU6-1147P	2q14.3	106480071	ENSG00000200250
RNU6-1148P	5q31.2	106480642	ENSG00000222924
RNU6-1149P	21q22.3	106481542	ENSG00000252619
RNU6-1150P	21q22.3	106480072	ENSG00000252606
RNU6-1151P	8p23.1	106481543	ENSG00000207415
RNU6-1152P	17q21.32	106480073	ENSG00000207306
RNU6-1153P	16q12.2	106480643	ENSG00000252569
RNU6-1154P	7q33	106480074	ENSG00000212303
RNU6-1155P	16q21	106481544	ENSG00000200424
RNU6-1156P	11q24.2	106480075	ENSG00000222297
RNU6-1157P	11q23.3	106481545	ENSG00000207185
RNU6-1158P	17q22	106480076	ENSG00000212469
RNU6-1159P	20p12.1	106481939	ENSG00000199803
RNU6-1160P	9q22.32	106481546	ENSG00000207276
RNU6-1161P	22q13.31	106480077	ENSG00000251985
RNU6-1162P	14q23.2	106480078	ENSG00000207172
RNU6-1163P	6q21	106481547	ENSG00000201386
RNU6-1164P	5q31.1	106480644	ENSG00000201298
RNU6-1165P	10q24.32	106480079	ENSG00000222051
RNU6-1167P	10p11.21	106480407	ENSG00000200097
RNU6-1168P	2p11.2	106481548	ENSG00000212133
RNU6-1169P	15q15.1	106480080	ENSG00000200407
RNU6-1170P	10q11.21	106480081	ENSG00000251783
RNU6-1171P	1p36.11	106481940	ENSG00000252515
RNU6-1172P	8q22.1	106481549	ENSG00000202095
RNU6-1174P	3q22.2	106481550	ENSG00000253087
RNU6-1175P	11q13.3	106480082	ENSG00000202070
RNU6-1176P	1p31.3	106481551	ENSG00000212257
RNU6-1177P	1p31.3	106480645	ENSG00000212360
RNU6-1178P	17p11.2	106480083	ENSG00000252483
RNU6-1179P	19p12	106480084	ENSG00000207397
RNU6-1180P	2q13	106481552	ENSG00000201805
RNU6-1181P	3p14.3	106480085	ENSG00000206918
RNU6-1183P	12q23.2	106481941	ENSG00000252863
RNU6-1184P	7q35	106481553	ENSG00000207318
RNU6-1186P	15q26.3	106480086	ENSG00000222361
RNU6-1187P	4q21.1	106481554	ENSG00000201641
RNU6-1188P	12q24.21	106480408	ENSG00000200665
RNU6-1189P	Xp11.23	106480646	ENSG00000206685
RNU6-1190P	5p13.2	106480087	ENSG00000222743
RNU6-1191P	16q23.2	106481555	ENSG00000252608
RNU6-1192P	17q12	106480088	ENSG00000277029
RNU6-1193P	9q21.11	106481556	ENSG00000238551
RNU6-1194P	3p26.3	106481557	ENSG00000252017
RNU6-1195P	4p14	106480647	ENSG00000207198
RNU6-1196P	4q31.3	106480089	ENSG00000252030
RNU6-1197P	8q21.11	106481558	ENSG00000212485
RNU6-1198P	7q11.23	106480090	ENSG00000252713
RNU6-1199P	1p36.33	106480091	ENSG00000223181
RNU6-1200P	3q13.31	106481559	ENSG00000206889
RNU6-1201P	17q21.32	106481942	ENSG00000206954
RNU6-1203P	12q13.11	106480092	ENSG00000222635
RNU6-1204P	14q22.3	106481560	ENSG00000200818
RNU6-1205P	1q44	106480093	ENSG00000200495
RNU6-1206P	2q33.1	106481561	ENSG00000252148
RNU6-1207P	10q11.21	106480648	ENSG00000207071
RNU6-1208P	1p36.11	106480094	ENSG00000238482
RNU6-1209P	8q22.1	106480095	ENSG00000200525
RNU6-1210P	18p11.21	106481562	ENSG00000200645
RNU6-1211P	1q42.2	106480096	ENSG00000238382
RNU6-1212P	10p12.31	106481943	ENSG00000252832
RNU6-1213P	8q21.13	106481563	ENSG00000252884
RNU6-1214P	4q31.1	106481781	ENSG00000200520
RNU6-1215P	2p24.2	106480097	ENSG00000207170
RNU6-1216P	2p13.3	106480098	ENSG00000199460
RNU6-1217P	4q26	106481564	ENSG00000223208
RNU6-1218P	8p12	106480099	ENSG00000239175
RNU6-1219P	22q12.1	106480649	ENSG00000251952
RNU6-1220P	8q21.12	106481565	ENSG00000252935
RNU6-1222P	6q24.3	106480100	ENSG00000207345
RNU6-1223P	19p13.3	106481566	ENSG00000252933
RNU6-1224P	8q22.3	106480101	ENSG00000252593
RNU6-1225P	Xq12	106480650	ENSG00000252145
RNU6-1226P	6q21	106480102	ENSG00000207044
RNU6-1227P	3p22.2	106481567	ENSG00000206708
RNU6-1228P	9q21.13	106480103	ENSG00000212316
RNU6-1229P	7q11.21	106481568	ENSG00000201165
RNU6-1230P	4q31.23	106481944	ENSG00000207121
RNU6-1231P	10q24.32	106480104	ENSG00000252994
RNU6-1232P	5q13.1	106480105	ENSG00000252108
RNU6-1233P	3q26.31	106481569	ENSG00000199792
RNU6-1234P	14q12	106480106	ENSG00000252686
RNU6-1235P	15q11.2	106480701	ENSG00000207289
RNU6-1236P	3q13.13	106481570	ENSG00000252889
RNU6-1237P	1p34.2	106480651	ENSG00000207508
RNU6-1238P	11q13.2	106480107	ENSG00000253024
RNU6-1239P	14q11.2	106481571	ENSG00000212612
RNU6-1240P	1q31.1	106866914	ENSG00000202025
RNU6-1241P	16p12.1	106481572	ENSG00000207266
RNU6-1242P	18q12.3	106480108	ENSG00000212354
RNU6-1243P	11q12.3	106481573	ENSG00000200898
RNU6-1244P	10p11.22	106481945	ENSG00000200484
RNU6-1245P	1p35.3	106480109	ENSG00000223062
RNU6-1246P	1p31.1	106480110	ENSG00000212366
RNU6-1247P	6q25.1	106481574	ENSG00000252431
RNU6-1248P	1q41	106480111	ENSG00000212398
RNU6-1249P	17q22	106480652	ENSG00000200107
RNU6-1250P	10q21.3	106481575	ENSG00000212520
RNU6-1251P	20q13.12	106480112	ENSG00000201372
RNU6-1252P	4q12	106480113	ENSG00000199924
RNU6-1254P	7q11.21	106481576	ENSG00000212568
RNU6-1255P	8q24.21	106481946	ENSG00000200304
RNU6-1256P	3q12.3	106480114	ENSG00000252348
RNU6-1257P	20p11.21	106481577	ENSG00000207355
RNU6-1258P	14q32.12	106480115	ENSG00000252720
RNU6-1260P	9p22.3	106481578	ENSG00000199814
RNU6-1261P	14q13.1	106480116	ENSG00000253003
RNU6-1262P	16q22.1	106480409	ENSG00000252026
RNU6-1263P	3q12.1	106480653	ENSG00000207331
RNU6-1264P	17p13.2	106480117	ENSG00000206618
RNU6-1265P	1p36.21	106481579	ENSG00000252151
RNU6-1266P	10q22.3	106480118	ENSG00000199664
RNU6-1267P	17q11.2	106481580	ENSG00000222679
RNU6-1268P	14q11.2	106480654	ENSG00000212516
RNU6-1269P	9p12	106480119	ENSG00000212441
RNU6-1270P	3p13	106481581	ENSG00000252937
RNU6-1271P	12q21.2	106480120	ENSG00000252858
RNU6-1272P	7q34	106480121	ENSG00000199646
RNU6-1273P	12q13.12	106481947	ENSG00000199903
RNU6-1274P	10q24.1	106481582	ENSG00000207287
RNU6-1275P	2q22.3	106480122	ENSG00000212389
RNU6-1276P	8p21.1	106481583	ENSG00000202242
RNU6-1277P	14q21.1	106480123	ENSG00000201431
RNU6-1278P	18q21.1	106480124	ENSG00000251939
RNU6-1279P	3q29	106480655	ENSG00000206644
RNU6-1280P	15q25.3	106481584	ENSG00000202081
RNU6-1281P	1p32.3	106480125	ENSG00000252032
RNU6-1282P	4q31.3	106481585	ENSG00000252544
RNU6-1283P	1q44	106481782	ENSG00000202184
RNU6-1284P	3q22.3	106480126	ENSG00000200571
RNU6-1285P	4q31.3	106481948	ENSG00000200350
RNU6-1286P	6q22.31	106481586	ENSG00000206598
RNU6-1287P	15q21.3	106480127	ENSG00000199784
RNU6-1288P	2p24.3	106480128	ENSG00000251859
RNU6-1289P	18q11.2	106481587	ENSG00000207160
RNU6-1290P	2q31.1	106480129	ENSG00000199827
RNU6-1291P	14q22.1	106481588	ENSG00000252400
RNU6-1292P	11q14.1	106480656	ENSG00000206583
RNU6-1293P	9q21.11	106480130	ENSG00000206804
RNU6-1294P	3q23	106480131	ENSG00000251804
RNU6-1296P	5q11.1	106480132	ENSG00000206606
RNU6-1297P	1q22	106480657	ENSG00000207144
RNU6-1298P	4q22.1	106481590	ENSG00000199326
RNU6-1299P	6q21	106480133	ENSG00000252125
RNU6-1300P	8q21.11	106480134	ENSG00000212348
RNU6-1301P	3p22.2	106481591	ENSG00000199594
RNU6-1303P	9q21.2	106481949	ENSG00000201711
RNU6-1304P	1q42.12	106480135	ENSG00000223306
RNU6-1305P	5p13.2	106481592	ENSG00000201223
RNU6-1306P	11q13.1	106480136	ENSG00000202089
RNU6-1307P	19q13.42	106481593	ENSG00000212314
RNU6-1308P	3q13.12	106480137	ENSG00000252626
RNU6-1309P	1q21.3	106480410	ENSG00000200175
RNU6-1310P	1q24.2	106480658	ENSG00000206880
RNU6-1311P	5q31.1	106480138	ENSG00000207459
RNU6-1312P	2p11.2	106481594	ENSG00000199295
RNU6-1313P	17q21.33	106480139	ENSG00000199492
RNU6-1314P	Yq11.23	106481595	ENSG00000252948
RNU6-1315P	12p13.33	106481950	ENSG00000252996
RNU6-1316P	14q32.32	106480140	ENSG00000206969
RNU6-1317P	3q26.31	106481596	ENSG00000201452
RNU6-1318P	1p21.2	106480141	ENSG00000202259
RNU6-1319P	1q42.11	106480142	ENSG00000212157
RNU6-1320P	2q11.1	106480659	ENSG00000212140
RNU6-1321P	Xp11.4	106481597	ENSG00000212207
RNU6-1322P	7q22.3	106480143	ENSG00000201179
RNU6-1323P	Xq23	106481598	ENSG00000206752
RNU6-1324P	8q13.1	106480144	ENSG00000206949
RNU6-1325P	4q13.1	106480145	ENSG00000201775
RNU6-1326P	21q21.1	106481951	ENSG00000212564
RNU6-1327P	9p24.3	106481599	ENSG00000202172
RNU6-1328P	7q21.3	106480146	ENSG00000222870
RNU6-1329P	12q22	106481600	ENSG00000202534
RNU6-1330P	5q13.3	106480411	ENSG00000199645
RNU6-1331P	8q11.23	106480147	ENSG00000200528
RNU6-1332P	15q21.1	106480660	ENSG00000252475
RNU6-1333P	2q37.3	106481601	ENSG00000251971
RNU6-1334P	Yp11.31	106480148	ENSG00000251841
RNU6-1335P	7p11.2	106480149	ENSG00000202296
RNU6-1336P	4q32.3	106480661	ENSG00000206613
RNU6-1337P	19q13.43	106481602	ENSG00000252334
RNU6-1338P	6q14.1	106480150	ENSG00000252137
RNU6-1339P	15q25.2	106481603	ENSG00000200444
RNU6-1340P	16p12.3	106480151	ENSG00000207167
RNU6ATAC	9q34.2	100151684	ENSG00000221676
RNU6ATAC2P	5q11.2	100151685	ENSG00000210678
RNU6ATAC3P	17q21.32	100151686	ENSG00000210709
RNU6ATAC4P	3p22.2	100151687	ENSG00000210181
RNU6ATAC5P	4q13.3	100151688	ENSG00000210839
RNU6ATAC6P	3p11.1	106479545	ENSG00000221059
RNU6ATAC7P	17q11.2	106479546	ENSG00000221038
RNU6ATAC8P	8q22.3	106481161	ENSG00000221387
RNU6ATAC9P	14q22.2	106479547	ENSG00000252019
RNU6ATAC10P	5q23.3	106480540	ENSG00000221562
RNU6ATAC11P	10q11.21	106481162	ENSG00000221468
RNU6ATAC12P	11q25	106479548	ENSG00000252351
RNU6ATAC13P	4q33	106479549	ENSG00000251961
RNU6ATAC14P	2q31.1	106481163	ENSG00000252027
RNU6ATAC15P	3q13.13	106481867	ENSG00000221206
RNU6ATAC16P	3p21.1	106479550	ENSG00000221518
RNU6ATAC17P	20p11.21	106481164	ENSG00000251883
RNU6ATAC18P	1p36.22	106479551	ENSG00000221340
RNU6ATAC19P	2q31.3	106481165	ENSG00000221023
RNU6ATAC20P	18q11.2	106480541	ENSG00000221363
RNU6ATAC21P	6p24.3	106479552	ENSG00000221583
RNU6ATAC22P	22q13.2	106479553	ENSG00000252603
RNU6ATAC23P	Xq27.1	106481166	ENSG00000221375
RNU6ATAC24P	3q29	106479554	ENSG00000252620
RNU6ATAC25P	16q22.2	106480384	ENSG00000221725
RNU6ATAC26P	3p14.3	106480542	ENSG00000210841
RNU6ATAC27P	1p35.3	106481167	ENSG00000221216
RNU6ATAC28P	14q31.2	106479555	ENSG00000238561
RNU6ATAC29P	3p21.2	106481168	ENSG00000221015
RNU6ATAC30P	14q21.3	106481868	ENSG00000221114
RNU6ATAC31P	4q22.1	106481169	ENSG00000221440
RNU6ATAC32P	8q11.23	106479556	ENSG00000251835
RNU6ATAC33P	11p15.4	106481170	ENSG00000221574
RNU6ATAC34P	20p11.23	106479557	ENSG00000221806
RNU6ATAC35P	1q41	106481171	ENSG00000221571
RNU6ATAC36P	5q13.3	106480543	ENSG00000252684
RNU6ATAC37P	2p25.1	106479558	ENSG00000221255
RNU6ATAC38P	20q13.12	106479559	ENSG00000221046
RNU6ATAC39P	10p13	106481172	ENSG00000252118
RNU6ATAC40P	7q35	106479560	ENSG00000221507
RNU6ATAC41P	8q22.3	106481869	ENSG00000221527
RNU6ATAC42P	12q14.3	106481173	ENSG00000221564
RNU6V	1p13	6071	ENSG00000206832
RNU7-1	12p13.31	100147744	ENSG00000238923
RNU7-2P	2q22.3	100147745	ENSG00000251905
RNU7-3P	6q25.1	100147746	ENSG00000252244
RNU7-4P	12q15	100147747	ENSG00000252770
RNU7-5P	15q21.1	100147748	
RNU7-6P	20q13.2	100147749	ENSG00000252654
RNU7-7P	Xp11.4	100147755	ENSG00000238606
RNU7-8P	1p31.1	100147756	ENSG00000251767
RNU7-9P	2q36.3	100147757	ENSG00000238782
RNU7-10P	3p24.3	100147758	ENSG00000271841
RNU7-11P	4p14	100147759	ENSG00000252796
RNU7-12P	10p12.1	100147760	ENSG00000251839
RNU7-13P	1q25.3	100147761	ENSG00000252222
RNU7-14P	20q13.2	100147762	ENSG00000238468
RNU7-15P	5q31.1	100147763	
RNU7-16P	7q32.1	100147764	
RNU7-17P	18q11.2	100147765	
RNU7-18P	3q29	100147766	ENSG00000252174
RNU7-19P	3p13	100147767	ENSG00000238959
RNU7-20P	7q36.1	100147768	ENSG00000251712
RNU7-21P	9q34.13	100147769	ENSG00000238558
RNU7-22P	10p11.22	100147770	ENSG00000252482
RNU7-23P	11q13.2	100147771	ENSG00000239099
RNU7-24P	16p12.1	6074	ENSG00000239081
RNU7-25P	18p11.31	100147812	ENSG00000252353
RNU7-26P	6p22.1	100147813	ENSG00000238610
RNU7-27P	7q32.1	100147814	ENSG00000238750
RNU7-28P	11p15.4	100147815	ENSG00000252568
RNU7-29P	1p35.3	100147816	ENSG00000252429
RNU7-30P	14q32.11	100147817	ENSG00000252644
RNU7-31P	17p13.2	100147818	
RNU7-32P	3q26.2	100147819	
RNU7-33P	4p16.3	100147820	
RNU7-34P	5q23.1	100147821	ENSG00000238904
RNU7-35P	7p14.1	100147822	ENSG00000252983
RNU7-36P	9p13.3	100147823	
RNU7-37P	Xp11.22	100147824	ENSG00000251707
RNU7-38P	10q22.1	100147825	ENSG00000238446
RNU7-39P	12q13.12	100147826	
RNU7-40P	12q13.3	100147827	ENSG00000252206
RNU7-41P	14q13.2	100147828	ENSG00000251726
RNU7-42P	16q22.1	100147829	
RNU7-43P	17p13.1	100147830	ENSG00000252363
RNU7-44P	2q31.1	100147831	
RNU7-45P	2q33.1	100147832	ENSG00000238829
RNU7-46P	2q11.2	100147833	ENSG00000238830
RNU7-47P	3q23	100147834	ENSG00000251787
RNU7-48P	6q13	100147835	ENSG00000238386
RNU7-49P	11p15.2	100147836	ENSG00000251991
RNU7-50P	11p15.4	100147837	ENSG00000238304
RNU7-51P	14q31.1	100151647	ENSG00000252369
RNU7-52P	17q23.2	100151648	ENSG00000251981
RNU7-53P	5q23.3	100151649	ENSG00000252514
RNU7-54P	7q32.1	100151650	ENSG00000238590
RNU7-55P	8p23.1	6075	ENSG00000239078
RNU7-56P	Xp22.2	100151651	ENSG00000238709
RNU7-57P	1q21.3	100151652	ENSG00000238365
RNU7-58P	11q12.1	100151653	
RNU7-59P	11q14.1	100151654	ENSG00000238880
RNU7-60P	12p13.2	100151655	ENSG00000251747
RNU7-61P	16p11.2	100151656	ENSG00000251706
RNU7-62P	1p31.3	100151657	ENSG00000238653
RNU7-63P	16p13.2	100151658	ENSG00000238417
RNU7-64P	2p11.2	100151662	
RNU7-65P	6p12.3	100151663	ENSG00000252457
RNU7-66P	6q12	100151664	ENSG00000238949
RNU7-67P	8q22.3	100151665	ENSG00000239115
RNU7-68P	Xq24	6072	
RNU7-69P	Xq25	100151666	ENSG00000252178
RNU7-70P	1p13.2	100151667	ENSG00000252750
RNU7-71P	16q22.2	100151668	ENSG00000251868
RNU7-72P	20q13.13	100151669	
RNU7-73P	3p22.2	100151670	ENSG00000239105
RNU7-74P	4p14	100151671	ENSG00000239010
RNU7-75P	5p13.2	100151672	ENSG00000251880
RNU7-76P	7p12.3	100151673	
RNU7-77P	10p11.21	100151674	ENSG00000253054
RNU7-78P	1q25.1	100151675	
RNU7-79P	15q25.3	100151676	ENSG00000251891
RNU7-80P	1p31.3	100151677	ENSG00000238778
RNU7-81P	2p16.1	100151678	ENSG00000252507
RNU7-82P	3q26.1	100151679	ENSG00000238924
RNU7-83P	7q31.1	100151680	
RNU7-84P	8q23.1	100151681	ENSG00000251892
RNU7-85P	8q21.13	100151682	ENSG00000238884
RNU7-86P	Xq24	6073	
RNU7-87P	13q21.32	100873842	ENSG00000238500
RNU7-88P	13q21.2	100873843	ENSG00000239003
RNU7-89P	13q22.1	100873844	
RNU7-90P	16q22.2	106479060	ENSG00000238731
RNU7-92P	20q13.13	106479061	ENSG00000238785
RNU7-93P	14q13.3	106480813	ENSG00000238540
RNU7-94P	12q23.3	106481799	ENSG00000238609
RNU7-95P	1p32.3	106479062	ENSG00000239007
RNU7-96P	2q11.2	106480361	ENSG00000238719
RNU7-97P	17q21.2	106479063	ENSG00000238704
RNU7-99P	16p13.3	106480814	ENSG00000252080
RNU7-102P	8q13.2	106479064	ENSG00000238808
RNU7-103P	12p13.33	107063544	ENSG00000238370
RNU7-104P	2q31.2	106480448	ENSG00000238542
RNU7-105P	11q13.4	106479065	ENSG00000251919
RNU7-106P	12q21.31	106479066	ENSG00000238842
RNU7-107P	10q11.23	106479067	ENSG00000238523
RNU7-110P	3p22.3	106480815	ENSG00000252700
RNU7-111P	15q26.1	106481800	ENSG00000252645
